gwiId,wgt,age,gender,education,income,children,marital
f17034b82cc7a8da97ef8b434310cf4f,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,1,married
f24afb6eac8740c0a775442c8d1305ef,4156.2143980421615,45-64,F,University degree,Prefer not to say,2,married
f33b6d474e2a0a863c1064e00318154b,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,2,single
f8d378d66a53e8ec73aa4ef361879f44,3691.0130847656283,25-34,F,University degree,Prefer not to say,0,married
03ab3e572dc9fcb3d623cc6f4325bbf6,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
0815df692ffd15fee410460cb8d8db3f,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
0a82b2295c7dbd12af1e11906b483ea1,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
0d10059b58a7b7af51333493f06d8b30,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,married
1866e60ad0ec2d6e4695bd795801d4b5,3761.888744450687,45-64,F,Trade / technical school or college,Top 25%,0,single
1d0725e8fca06aedbcd93ae23252200e,4156.2143980421615,45-64,F,University degree,Prefer not to say,0,married
20273c60d884a6aee0468904b2b49671,4964.415750592672,25-34,M,University degree,Top 25%,0,married
2c60187cfe0188b945d2494ea6fedbb3,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
2f12e20f396ebb2fae95605c4df98ee1,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
2f55183ad888a9fd5e1df70bb1a054b0,4569.578641823026,35-44,M,University degree,Top 25%,2,married
354f0220aa19d09fc08e33a3bb23155c,4569.578641823026,35-44,M,University degree,Mid 50%,2,single
38ccce6163f80e3e003b11da7f2908b1,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,2,married
40d4e4788f907201fdf916d325de45b2,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
4a93b7d7deaae68b4ecf078ef9315f42,4964.415750592672,25-34,M,University degree,Top 25%,2,married
4be7ed664451a64ca4f71c5cac59b2e0,4452.796148340271,45-64,M,Schooling until age 16,Top 25%,1,single
4cb88426a05ce3c742198ad1ff559bc9,3761.888744450687,45-64,F,Trade / technical school or college,Top 25%,0,single
4d3936e283154acc68460f15ab2bd6a4,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,single
521f85cd382c060cb5e6351ed911bd7a,3722.7426677880653,35-44,F,University degree,Bottom 25%,1,single
55601a2b7bceae409ef53dc15c47780f,4964.415750592672,25-34,M,University degree,Mid 50%,1,married
63230d181bf2939fc195bd83b6f175a2,3761.888744450687,45-64,F,University degree,Mid 50%,2,single
6aabc17c365afd59293c357b0d525d9b,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,married
6ae580f69ad0f434b3f533ef57025a86,6556.642585168079,16-24,M,Postgraduate degree,Mid 50%,0,single
6f016d56fb706d3d0be3917a88d8693d,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,1,married
6f687c5d386905394c7603a77e207278,3722.7426677880653,35-44,F,University degree,Mid 50%,2,married
7a8fc2ad693741eef8590199474c531a,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,0,single
7f19db6e01220f5986fd31d6eeca60c9,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,2,married
82206ae546fcbb59fb7c42eaf4caaab4,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,0,single
826948fe037ed99332630f501241dc4c,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,0,single
8b5e3d8580d5781e6ea99dfd82e94b41,3946.9774114261822,16-24,F,Postgraduate degree,Prefer not to say,0,single
8c248870f5a788b1f54853b3d9b76d36,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,2,married
98eb854e8a9be03dd0158ff253f77f1c,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
9b57b202db139d883edf2b7c8824e8c6,3691.0130847656283,25-34,F,University degree,Mid 50%,0,married
9c671acb5401f573e64c7b36b2f8cbda,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,0,single
9e3587ef79202490566c892e4fa4c675,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
9e8609d075aa198d7a65524762fe9d64,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,single
9e9b7fad4fa5dc04c9e1d2f164289833,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,1,single
a470b1eb948f22d1d7bf786ad5ffdd93,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,0,single
a985d5a93a725df1de37de3eae315ae6,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,single
abc4258a52a839f0c83fcf240d395791,6556.642585168079,16-24,M,Schooling until age 16,Mid 50%,0,single
b3cf231f4a1790e9893686c7bd82fa9c,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,0,married
b499993dcf47d4251d33d8930ba545d4,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,2,married
b78393db8285ec5991cc040e5b0e9311,3691.0130847656283,25-34,F,Schooling until age 18,Prefer not to say,2,single
bb9ef2a5b0022bfb58bc1c9708c345da,6556.642585168079,16-24,M,Schooling until age 16,Top 25%,0,single
c0d1441d8b77c494f9c4b58f5ffb3a5b,3761.888744450687,45-64,F,Trade / technical school or college,Prefer not to say,2,married
d4f5d956416cfe061b1fc44f6d6060f1,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,2,married
d6231debe359a80ebe7f17b5f43fe703,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,1,married
d68c9fa9b3feeea97e1a9e4238540ba0,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,married
d95a73dc948ae6fe9b8f282c12f06ddc,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,1,single
dcbbe7e85f8d80a75f622e169f6ba370,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
df7e6b9ef0fb3f305b785842a36f1d14,4785.1625715406935,45-64,M,University degree,Top 25%,0,single
dff2f749c06dd11e8e8652a4cde232b8,3946.9774114261822,16-24,F,University degree,Bottom 25%,1,married
e0a95972bd8698f76cb5a767a47145bd,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,single
e39a34fc8eb76f07e21dde65605a7d99,3946.9774114261822,16-24,F,Schooling until age 16,Mid 50%,0,single
e72433854508ee91697783cba16a1710,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
ed505a314c99105ba484753aaba20e32,3946.9774114261822,16-24,F,Trade / technical school or college,Top 25%,0,single
efec3fccb767d79cbc86afb199551c14,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,0,single
f069a362b5e437f8a7cec28c077025c9,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,1,single
f120c7c1fa1a0649281a16a1ee3f1a42,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,married
f84e88857255170c93679466310405b1,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,2,married
f86d82f2fdd70da20028dfff32ef6ab9,4964.415750592672,25-34,M,Schooling until age 18,Top 25%,2,married
ff2e0e81d6e748ebbbb2bcf23d964b07,3722.7426677880653,35-44,F,Schooling until age 16,Prefer not to say,2,married
0d415f27f70801c991ca0ef9870d9946,4785.1625715406935,45-64,M,University degree,Top 25%,1,married
15b41126a2a44f48b4d84a210dcdd1ba,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
17901b7ff8e0a6165da4e7f8513fe491,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,3+,single
17913e3b4db7e866b63e94f1eb82a3e4,4569.578641823026,35-44,M,Schooling until age 16,Bottom 25%,0,single
1963516981e1d83b705089278f4eb786,3691.0130847656283,25-34,F,Trade / technical school or college,Prefer not to say,0,single
1fd0ec991ad7482d4ea3aec91334ac15,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,married
28cbdde7841ba68060150ab2f1143abc,4156.2143980421615,45-64,F,University degree,Mid 50%,1,single
2b31ddd45f614a90b2f48abe44eef28e,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
336ec16cea8320f5b493c301a4c67951,4785.1625715406935,45-64,M,Postgraduate degree,Prefer not to say,0,single
3b3d807f0fbbd9ae9cc26b645d856541,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,1,single
3d5eacdb1bd93cba2af72fe978defec7,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,0,married
3f2c8e812a55dc92caf93f2b9c4cfe8a,4569.578641823026,35-44,M,University degree,Bottom 25%,0,single
55af6f4e6d984e3dd8dcf5d2c92731e7,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
6a8e55f65fef4ed3deec8dc66d012e15,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
7aa4c8126d937749b88546f34ff3d110,4964.415750592672,25-34,M,Schooling until age 16,Bottom 25%,3+,single
860a90ef27eb6508d7a77f899d9f10f2,4964.415750592672,25-34,M,Postgraduate degree,Mid 50%,1,married
880f501a441766356fe2e2b4917a148b,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
883d283c0c7c67559c82e546a9b36f37,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,married
887d5d28671de5f18ac5a8beaba8e48e,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
8b7762b10e4916229db6ee183ce06c1f,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
8d5280338f4d6ba0b43a08fd04dfc661,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,0,single
985076260f5f2543d9a326d7cfb09cca,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,married
a71857c8e68ebf7d2d78f94e025c56c0,3691.0130847656283,25-34,F,Trade / technical school or college,Top 25%,1,single
c226ae154776a2165f665acdf099c511,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,1,single
cb3f834481e209c11bb677017e0d7509,3761.888744450687,45-64,F,Schooling until age 18,Prefer not to say,2,married
cb61bbdf785f78fe2a327bfbbb1caaaa,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,2,single
d64051ae3ebc0a340b505da3b6880b7b,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
d707998c8ba5c20ed282a33a1ebc1c8d,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
da2416bb34bda18eae23ef31c4c493bd,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,0,single
dd0f471261eb7005f30bdd889360c93c,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,0,single
e9285b4d9286bb289f4623023c55402c,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,2,married
e92906a4e3c93e51eac50da46bd444ea,4785.1625715406935,45-64,M,Schooling until age 16,Top 25%,3+,married
f17d6d7eab63250c83e8c3fd2d5ab2a7,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,2,single
f18dd05c634db76a0b2976b5c1f34ed1,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,3+,married
f23b662091cd4c6ee6bf8f2bf82e8e07,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,0,single
f5efc449a047ce226f754ee1d6a976b7,3946.9774114261822,16-24,F,Schooling until age 18,Top 25%,1,single
f7a9853b838a6814943f236c4ac3df32,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
f8e042f9894e68a92d2e70493127c84c,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,0,single
ff4410b15a24a6ad66f1170048f58d8b,4156.2143980421615,45-64,F,University degree,Mid 50%,2,single
ff91d5785860c75a8b0ac9ba01c09a17,4569.578641823026,35-44,M,Trade / technical school or college,Top 25%,1,single
0185db5381dba529a7b08ef575c9ddf1,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
04512031b007ec85fea8adfcd4f523f6,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
0678b657c0cd663b2774d33611db8969,4156.2143980421615,45-64,F,University degree,Prefer not to say,0,married
093197ae5f671aef201c10088f0c7db3,3691.0130847656283,25-34,F,Schooling until age 16,Bottom 25%,0,single
09b398f7d16f0417cd3b48c3f33c4f78,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
1099bbd19c9c9faa8459e0f7261c135e,3691.0130847656283,25-34,F,University degree,Top 25%,0,single
15732d1f9544beead6ce2d2c2d5cb278,3761.888744450687,45-64,F,University degree,Bottom 25%,1,single
1740165be7b19efedd6d7558e560f09a,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,0,married
1a6a0b377c751731fe49144359807175,4569.578641823026,35-44,M,University degree,Top 25%,0,single
206d84676f4fb13b436f55cf2998c4b1,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,3+,married
2effa15f35d9876fcdae61c94875881c,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
32ef17722fb8f1865e6a72d1976dbd38,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
33ddacf35470d5f94994132e5b47ae8c,3691.0130847656283,25-34,F,Schooling until age 18,Prefer not to say,1,married
3dc2dc17fbedcb2323b9f7e60bd80a82,4156.2143980421615,45-64,F,University degree,Bottom 25%,0,single
3ea75750b2cef7cbffcefde563a5c106,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
3fabf46d6b265f6c66d358c660030bca,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,2,married
42fbb515b3649eb0b2103c80e149678c,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
54b5938e36b4cce767022104eec7a3cb,3691.0130847656283,25-34,F,Schooling until age 18,Top 25%,0,single
5675d51aed676ff755614ad470a21fe6,4156.2143980421615,45-64,F,Schooling until age 18,Top 25%,3+,married
5c11cd571c41a8d20047004bc9b05850,4569.578641823026,35-44,M,Schooling until age 16,Bottom 25%,2,single
5c16966cb3e07a050e0f0754f9ce2efe,4964.415750592672,25-34,M,University degree,Bottom 25%,3+,single
5fd4d29f6eabe402d040866552dd41a1,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,3+,single
612b6c0441fcff1c4c2938b4d36df597,4569.578641823026,35-44,M,University degree,Top 25%,2,married
650c4ec92054209404cc46a3fb93aca4,4785.1625715406935,45-64,M,University degree,Mid 50%,1,married
6bb1218568950d59c39c9aa2eecce7c0,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
6f5df1bae2e469720b4f04e7cd46ed94,4964.415750592672,25-34,M,University degree,Bottom 25%,0,single
718bf66d320b6734757475ff7f0d65bd,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
87bb990ec94a12def4836e4edc13862d,4156.2143980421615,45-64,F,Schooling until age 18,Bottom 25%,2,single
955ad84672a493f7c9b2878e6349d911,3946.9774114261822,16-24,F,Schooling until age 16,Bottom 25%,0,single
98ba0583ccaaed37998ba9508e978481,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,single
a59bd95059f2d452a5eefdc98757dc01,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,1,married
a82a16ae577e2f7baa5a693fd286ea40,3946.9774114261822,16-24,F,Schooling until age 16,Mid 50%,0,single
bae64ca3e9450942e63ffd0b9eb2e316,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,single
bf6de26185e57b7c60090933069deb88,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
ce274a9e018cf8fcba56a9ecde9ab112,3691.0130847656283,25-34,F,University degree,Mid 50%,1,single
d709a44751487539c0f944fb5331c60c,3761.888744450687,45-64,F,Schooling until age 18,Top 25%,2,married
d9b22401d8c3f04c305dd142b7da3806,4964.415750592672,25-34,M,University degree,Top 25%,0,single
da311161d38cb1a65bcd876310ef2d46,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
de255e54d25b2bc178fd15026fe133d4,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,1,single
e562b8ea5283b07402a6705b1ae4fb48,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
ea85210d4ede3daefe805f3c946683b8,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,3+,married
f15961166bddd1451c09ff3d8932f0a6,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
f1a5b4074004138a125655d45ff3f30b,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
fd5e66bd081141c44a2b090fe725f68d,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,0,single
05c9e2f5767cb89358c5f03a9d6cda63,4569.578641823026,35-44,M,University degree,Top 25%,2,married
0d3f0bbe8402117dba16f863fc26a350,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
12239cd40ea4ad7865904541d6705ab6,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,2,married
15a026864231967b7ddd0fba2bdce93b,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
15f7bca6fb8285a48c0ef76b413a7f0f,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,0,single
16a1cfbf0861e42facc727d74ff52b5e,4964.415750592672,25-34,M,Schooling until age 18,Prefer not to say,0,single
1e114accf8d5990375a0e393bd6b3369,3761.888744450687,45-64,F,University degree,Mid 50%,3+,married
1f730760a7886ede297fd5a86df64a07,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,0,single
26b8bd2d1160bf1ff96c4d57dfa73658,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
2a46108a00ab18724c8af34d5ef2491b,4785.1625715406935,45-64,M,University degree,Top 25%,3+,married
34cf97933362b9d055f8489f2faccc79,4569.578641823026,35-44,M,University degree,Mid 50%,1,married
35de3d5d6dbe76617bc53e5807adb51c,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
3d82bf06f53fc539cfdd262181481fc9,3722.7426677880653,35-44,F,Postgraduate degree,Bottom 25%,1,single
45d51373bdca291a3e9cbd51f58d5d56,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,single
4bb87b3c1f51f5933e305fb4cb429065,3691.0130847656283,25-34,F,University degree,Mid 50%,2,single
564849da5dbff9c025124825ae1cbb99,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,2,single
5e55627b70f627c9772d787cc29e4e34,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,single
6b172eb72cd462f0fbd0907ac28d9cd2,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,2,single
6c65b33cbac6538b5e9f7a552d7aa3b2,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
6f9997fbcc1aa2d437de8fe6f8f5750f,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
76db9e2206e71bd63ff261db0288b779,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
78f3323a52de5915f3a8c3ca58bbfb92,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,2,married
8045ff7e6ca83729ad3ac8e10068975c,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
826bf5578fda8dc70dedc88b164ea75b,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
853174c42724b91071ceee76bba1ed38,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
889fd86e0db2b4e85eab0aa7953bdfe1,4964.415750592672,25-34,M,Trade / technical school or college,Mid 50%,0,single
89a84e12c0c19916124fc0bf6f81fabf,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,1,married
8b37644b95caa167a7c988d3bfc85097,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
8e8f475430ffc09e6e83be3e774b9938,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
a5425e82f7fbe00fdba16e587b2400ea,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,0,single
a659a9db15f4d122c0190a3794ef0cbd,4452.796148340271,45-64,M,University degree,Mid 50%,2,married
a9fb8de898b189a6b6a2eeba39387ac4,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,2,married
abf3be8bac8b1dad7439a50ea96e22d4,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,2,married
ade3fc679255a83587b46adc6ca748f7,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,2,married
b0307f09030f5c889a86c34ba4d89263,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,1,single
b477834653b7c3bb802b2d1bfd97195d,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
b71f55b11588fbc0b001f7bf951eb75c,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
bfd69a87ea63230d6644c1f3a84bc29e,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,single
c0cd29dd9c8eb07c16ff6f5b034999df,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,0,single
c155d017497e2fedd6af01a6597cb2e2,3946.9774114261822,16-24,F,University degree,Prefer not to say,0,single
c85cc2e86ee8bb488cfed0cc13bfb0e8,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,1,married
c9f2fb7f114f39cf365605172f2a089b,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,0,single
cb34050b2d7632bb345c9d6ae4a36fe8,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,single
cb3b5373abc5836bbecb314e185d015b,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,3+,married
d530aa6ee4580e1eded569c5e16165e8,4964.415750592672,25-34,M,University degree,Top 25%,2,married
dacea047fceb0286cbe3578477e3cea0,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
e829687930f4ef2ac2cbbbf164986d37,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,1,single
ed4529951d6efc6b0f1c6de03ccd5d16,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,1,single
ef7b159aad21c46edd3441329bbf364c,6556.642585168079,16-24,M,Schooling until age 16,Prefer not to say,0,single
f22d8a4347f7b550cee9644f6c4afb94,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,2,single
f3bd9c3db657847e5c213e5277d632f4,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
f72f1ad36ebd1f64e4955c1034d8c8b5,3722.7426677880653,35-44,F,University degree,Bottom 25%,3+,married
ff7ec6a8a165df8555d187b121d181a7,4569.578641823026,35-44,M,Trade / technical school or college,Top 25%,3+,married
05d702ee3ae0bf7b997f9a863f4d4590,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
07d9b4eaf196c68b181e3a1deb5ce69b,3691.0130847656283,25-34,F,University degree,Mid 50%,1,married
0b3c378a3bfe41fea97c3880cbf38b59,4785.1625715406935,45-64,M,Trade / technical school or college,Top 25%,0,single
0d1e342b3757ce83b87f9a1b663d6391,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,3+,married
1f5c89a5b7fff030569b0329a2fd8c84,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,3+,married
22455233c2af56baecb64d238882a0c0,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,3+,married
2f9bbaafc0763dc85c6e167604bb9e2a,3691.0130847656283,25-34,F,Trade / technical school or college,Top 25%,2,married
339e1ee5e4f2e7037a63783379fc01c7,3722.7426677880653,35-44,F,University degree,Mid 50%,1,single
33b5b37e6a481fca3007ced2eb2cafc6,3946.9774114261822,16-24,F,Trade / technical school or college,Prefer not to say,0,single
3aafc48258360c570f7888459f76390c,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,2,married
3ab7bf4af1ca7471783b3d8eb46cd619,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,1,married
3c44a728f80bd6e6375fae7c6b3a5971,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,2,single
47334a0934a7d4e22df7d1f96635fa46,4785.1625715406935,45-64,M,University degree,Top 25%,3+,married
492cd37def49957f4545b969bfd7f346,4964.415750592672,25-34,M,University degree,Top 25%,2,married
54dd4fab7d401c65f90fe188e7956f37,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
565e5fa8b353720285398a020e294123,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,married
573c179d14f2a1c09cee997cc3ab7968,3761.888744450687,45-64,F,Trade / technical school or college,Prefer not to say,2,married
5806362652eba96e79f28937ab29a315,3761.888744450687,45-64,F,University degree,Mid 50%,2,married
5f052cc83e6214d92823b1bd899b5f4d,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,2,married
6285164dcd9521dafb45814a916ed13f,3946.9774114261822,16-24,F,Trade / technical school or college,Prefer not to say,0,single
650ebfcdb1bc377b7f90a8f8e89b3642,3691.0130847656283,25-34,F,University degree,Prefer not to say,0,single
66e07817adf7449a64a5edb9a3d92a8c,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,1,single
67dafbc1d7d598099789c4383a552fb5,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,married
690955a257c8f362ef1d3aff99b484c9,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,3+,single
6989dd475f94116c8492947e70326a1a,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,3+,single
69e3ddfbe488cfef8c6f96d618548a70,6556.642585168079,16-24,M,Trade / technical school or college,Bottom 25%,0,single
6d88d965f5dcfb5796d25e51d0bdcd5c,4964.415750592672,25-34,M,University degree,Top 25%,2,married
6d9962e4afea87d3d8a76b484f7f3a23,3722.7426677880653,35-44,F,University degree,Mid 50%,2,single
6f6b972845833a6cb63bf990bc867da8,3946.9774114261822,16-24,F,Postgraduate degree,Bottom 25%,1,single
6fd8a249da86dbc9a96b410029d71188,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,1,married
724f96ad46236a20f3dd4e92276aa307,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,0,single
736a6088e01c855813fd8552dd4911c7,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,2,single
773431ba9f2a13aea26dcb056d487ccd,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,3+,married
7966f92f4cff1c83c7c685113a848352,4785.1625715406935,45-64,M,Postgraduate degree,Top 25%,2,married
921168fe5811e8f75b7f34a1b576f713,3691.0130847656283,25-34,F,Postgraduate degree,Prefer not to say,0,single
98504964e575ed27c8d9261809fafb86,4156.2143980421615,45-64,F,Schooling until age 18,Bottom 25%,0,single
9a7dbd61b129fe4defd1f44fe12540fd,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,3+,married
9ecfa88785a382fbdc581b19db09b49f,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
a68568aa39d3c4c8267a4b07c8e59c78,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,0,single
b4f94b78ed684544f955f83ab4ca6b2d,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,2,married
bbc41d728e1491ccfba6b5f793ccf692,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,married
be38fe950e1d4635ffb7b8235dffd648,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,1,single
bf9c6f2399f8fc873466c60d7bc34a4d,3722.7426677880653,35-44,F,University degree,Prefer not to say,3+,married
c0e96e18eecd93d45150b47694ce16a7,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
c6d10e0ec4dc8db78b5af880b35bd58b,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,2,married
c6f8f4b7163099f10429744a0c819d2e,3722.7426677880653,35-44,F,University degree,Mid 50%,0,married
d2f3e40849249b26c4923cef6bc999ba,4964.415750592672,25-34,M,University degree,Top 25%,2,married
d8616e14513b188a97c42fc5922bc6f3,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,3+,married
